alias am_lat am_lat_std am_lon am_lon_std am_ele am_ele_std network stacode h_dist v_dist level lat lon ele elg
A0085 40.817950 0.000300 14.438767 0.000066 0.873 0.020 OSV BE3 0.0000 0.0000 1 40.817800 14.438800 0.863 0.851
A0085 40.817950 0.000300 14.438767 0.000066 0.873 0.020 OSV BKE 0.0000 0.0000 1 40.817800 14.438800 0.863 0.851
A0085 40.817950 0.000300 14.438767 0.000066 0.873 0.020 IV VBKE 0.0843 0.0500 1 40.818549 14.438636 0.913 NULL
A0086 44.821500 0.000000 20.455500 0.000000 0.129 0.000 UNKNOWN BEO 0.0000 0.0000 0 44.821500 20.455500 0.129 0.113
A0087 46.413384 0.000145 10.023024 0.000041 2.311 0.001 GEN BERNI 0.0000 0.0000 0 46.413300 10.023000 2.310 2.324
A0087 46.413384 0.000145 10.023024 0.000041 2.311 0.001 ING BERNI 0.0000 0.0000 1 46.413300 10.023000 2.310 2.324
A0087 46.413384 0.000145 10.023024 0.000041 2.311 0.001 CH BERNI 0.0381 0.0030 1 46.413636 10.023095 2.313 NULL
A0088 42.971300 0.000000 12.499500 0.000000 0.626 0.000 UMB BETT 0.0000 0.0000 0 42.971300 12.499500 0.626 0.620
A0088 42.971300 0.000000 12.499500 0.000000 0.626 0.000 UNKNOWN BETT 0.0000 0.0000 1 42.971300 12.499500 0.626 0.620
A0089 42.871700 0.000000 19.898200 0.000000 0.877 0.067 UNKNOWN BEY 0.0000 0.0000 0 42.871700 19.898200 0.810 0.810
A0089 42.871700 0.000000 19.898200 0.000000 0.877 0.067 UNKNOWN IVA 0.0000 0.1350 1 42.871700 19.898200 0.945 0.810
A0090 45.777200 0.000000 9.711330 0.000000 0.802 0.000 ING BG1 0.0000 0.0000 0 45.777200 9.711330 0.802 0.985
A0091 46.557800 0.000000 2.846330 0.000000 0.390 0.000 UNKNOWN BGF 0.0000 0.0000 0 46.557800 2.846330 0.390 0.397
A0091 46.557800 0.000000 2.846330 0.000000 0.390 0.000 ING BGF 0.0000 0.0000 1 46.557800 2.846330 0.390 0.397
A0092 44.802550 0.000050 20.515750 0.000050 0.250 0.000 UNKNOWN BGY 0.0000 0.0000 0 44.802500 20.515700 0.250 0.230
A0092 44.802550 0.000050 20.515750 0.000050 0.250 0.000 MN BGY 0.0136 0.0000 1 44.802600 20.515800 0.250 NULL
A0093 44.835239 0.000107 7.263283 0.000115 0.584 0.003 ING BHB 0.0000 0.0000 0 44.835200 7.263330 0.585 NULL
A0093 44.835239 0.000107 7.263283 0.000115 0.584 0.003 ING BLB 0.0000 0.0000 1 44.835200 7.263330 0.585 0.583
A0093 44.835239 0.000107 7.263283 0.000115 0.584 0.003 GEN BLB 0.0000 0.0000 1 44.835200 7.263330 0.585 0.583
A0093 44.835239 0.000107 7.263283 0.000115 0.584 0.003 GEN BLBA 0.0000 0.0000 1 44.835200 7.263330 0.585 0.583
A0093 44.835239 0.000107 7.263283 0.000115 0.584 0.003 GU BHB 0.0423 0.0090 1 44.835500 7.263000 0.576 NULL
A0093 44.835239 0.000107 7.263283 0.000115 0.584 0.003 GU BLB 0.0033 0.0000 1 44.835170 7.263330 0.585 NULL
A0094 47.721300 0.000000 12.878800 0.000000 0.475 0.000 UNKNOWN BHG 0.0000 0.0000 0 47.721300 12.878800 0.475 0.483
A0095 44.131690 0.000014 11.512810 0.000014 0.712 0.000 RST BIB2 0.0000 0.0000 0 44.131670 11.512830 0.712 0.715
A0095 44.131690 0.000014 11.512810 0.000014 0.712 0.000 RST BIB5 0.0041 0.0000 1 44.131700 11.512800 0.712 0.716
A0095 44.131690 0.000014 11.512810 0.000014 0.712 0.000 RST BIBN 0.0041 0.0000 1 44.131700 11.512800 0.712 0.716
A0096 45.882800 0.000000 10.873800 0.000000 0.360 0.000 RSF BIE 0.0000 0.0000 0 45.882800 10.873800 0.360 0.244
A0097 41.199849 0.000049 15.132665 0.000035 0.623 0.000 ING BIOG 0.0000 0.0000 0 41.199800 15.132700 0.623 NULL
A0097 41.199849 0.000049 15.132665 0.000035 0.623 0.000 IV BIOG 0.0125 0.0000 1 41.199899 15.132629 0.623 NULL
A0098 46.647800 0.000000 15.127200 0.000000 0.490 0.000 RSF BISS 0.0000 0.0000 0 46.647800 15.127200 0.490 0.492
A0099 40.828686 0.001487 14.431194 0.001986 0.945 0.059 OSV BKN 0.0000 0.0000 0 40.829500 14.429700 0.865 0.968
A0099 40.828686 0.001487 14.431194 0.001986 0.945 0.059 IV VBKN 0.0532 0.1390 1 40.829959 14.429881 1.004 NULL
A0099 40.828686 0.001487 14.431194 0.001986 0.945 0.059 IV VCNE 0.4851 0.1010 1 40.826600 14.434000 0.966 NULL
A0100 39.177300 0.000000 17.093700 0.000000 0.021 0.000 ING BLAE 0.0000 0.0000 0 39.177300 17.093700 0.021 0.011
A0100 39.177300 0.000000 17.093700 0.000000 0.021 0.000 ACR BLAE 0.0000 0.0000 1 39.177300 17.093700 0.021 0.011
A0101 44.142970 0.000030 12.470315 0.000015 0.001 0.000 ING BLLA 0.0000 0.0000 0 44.143000 12.470300 0.001 NULL
A0101 44.142970 0.000030 12.470315 0.000015 0.001 0.000 IV BLLA 0.0071 0.0000 1 44.142940 12.470330 0.001 NULL
A0102 44.748800 0.000000 17.183833 0.000047 0.256 0.000 ING BLY 0.0000 0.0000 0 44.748800 17.183800 0.256 0.378
A0102 44.748800 0.000000 17.183833 0.000047 0.256 0.000 UNKNOWN BLY 0.0000 0.0000 1 44.748800 17.183800 0.256 0.378
A0102 44.748800 0.000000 17.183833 0.000047 0.256 0.000 MN BLY 0.0079 0.0000 1 44.748800 17.183900 0.256 NULL
A0103 45.052450 0.000357 6.677083 0.000761 1.405 0.006 ING BN9 0.0000 0.0000 0 45.052200 6.677670 1.410 1.412
A0103 45.052450 0.000357 6.677083 0.000761 1.405 0.006 ING BNI 0.1249 0.0030 1 45.052800 6.676330 1.407 NULL
A0103 45.052450 0.000357 6.677083 0.000761 1.405 0.006 MN BNI 0.0342 0.0150 1 45.052000 6.678000 1.395 NULL
A0104 46.870410 0.000080 8.424960 0.000060 1.545 0.005 ING BNALP 0.0000 0.0000 0 46.870330 8.424900 1.549 1.560
A0104 46.870410 0.000080 8.424960 0.000060 1.545 0.005 CH BNALP 0.0200 0.0090 1 46.870490 8.425020 1.540 NULL
A0105 44.767730 0.000423 9.447912 0.000149 0.915 0.009 ING BOB 0.0000 0.0000 0 44.768000 9.447830 0.910 0.919
A0105 44.767730 0.000423 9.447912 0.000149 0.915 0.009 GEN BOB 0.0000 0.0000 1 44.768000 9.447830 0.910 0.919
A0105 44.767730 0.000423 9.447912 0.000149 0.915 0.009 ING CO9 0.1143 0.0200 1 44.767000 9.448170 0.930 0.985
A0105 44.767730 0.000423 9.447912 0.000149 0.915 0.009 IV BOB 0.0089 0.0000 1 44.767920 9.447820 0.910 NULL
A0106 45.504350 0.000087 15.253025 0.002122 0.254 0.003 ING BOJS 0.0000 0.0000 0 45.504300 15.251800 0.252 0.264
A0106 45.504350 0.000087 15.253025 0.002122 0.254 0.003 RSF BOJS 0.0000 0.0000 1 45.504300 15.251800 0.252 0.264
A0106 45.504350 0.000087 15.253025 0.002122 0.254 0.003 UNKNOWN VBY 0.3836 0.0070 1 45.504500 15.256700 0.259 0.260
A0106 45.504350 0.000087 15.253025 0.002122 0.254 0.003 SL BOJS 0.0000 0.0000 1 45.504300 15.251800 0.252 NULL
A0107 46.319833 0.000236 13.098333 0.000047 0.444 0.000 ING BOO 0.0000 0.0000 0 46.320000 13.098300 0.444 0.418
A0107 46.319833 0.000236 13.098333 0.000047 0.444 0.000 RSF BOO 0.0000 0.0000 1 46.320000 13.098300 0.444 0.418
A0107 46.319833 0.000236 13.098333 0.000047 0.444 0.000 OX BOO 0.0561 0.0000 1 46.319500 13.098400 0.444 NULL
A0108 46.469350 0.000050 10.376350 0.000050 1.235 0.000 ING BORM 0.0000 0.0000 0 46.469300 10.376300 1.235 NULL
A0108 46.469350 0.000050 10.376350 0.000050 1.235 0.000 IV BORM 0.0135 0.0000 1 46.469400 10.376400 1.235 NULL
A0109 44.245300 0.000000 9.825830 0.000000 0.510 0.000 GEN BORS 0.0000 0.0000 0 44.245300 9.825830 0.510 0.469
A0110 43.939500 0.000000 11.373300 0.000000 0.250 0.000 RST BOS5 0.0000 0.0000 0 43.939500 11.373300 0.250 0.223
A0111 43.932320 0.000962 11.375112 0.000549 0.376 0.001 RST BOS6 0.0000 0.0000 0 43.933000 11.375500 0.375 0.361
A0111 43.932320 0.000962 11.375112 0.000549 0.376 0.001 RST BOSL 0.0000 0.0000 1 43.933000 11.375500 0.375 0.361
A0111 43.932320 0.000962 11.375112 0.000549 0.376 0.001 IV BOSL 0.2452 0.0030 1 43.930960 11.374336 0.378 NULL
A0112 46.495200 0.000000 11.318500 0.000000 0.242 0.000 ING BOSI 0.0000 0.0000 0 46.495200 11.318500 0.242 0.249
A0112 46.495200 0.000000 11.318500 0.000000 0.242 0.000 RSF BOSI 0.0000 0.0000 1 46.495200 11.318500 0.242 0.249
A0112 46.495200 0.000000 11.318500 0.000000 0.242 0.000 SI BOSI 0.0000 0.0000 1 46.495200 11.318500 0.242 NULL
A0113 45.549400 0.000000 10.309500 0.000000 0.200 0.000 ING BOTT 0.0000 0.0000 0 45.549400 10.309500 0.200 NULL
A0113 45.549400 0.000000 10.309500 0.000000 0.200 0.000 IV BOTT 0.0000 0.0000 1 45.549400 10.309500 0.200 NULL
A0114 46.475115 0.001627 10.372170 0.001021 1.380 0.000 ING BR9 0.0000 0.0000 0 46.472300 10.370500 1.380 1.264
A0114 46.475115 0.001627 10.372170 0.001021 1.380 0.000 ING BRMO 0.4539 0.0000 1 46.476000 10.373000 1.380 NULL
A0114 46.475115 0.001627 10.372170 0.001021 1.380 0.000 IV BRMO 0.4481 0.0000 1 46.476160 10.372180 1.380 NULL
A0115 46.698690 0.000010 11.734150 0.000050 2.454 0.000 ING BRES 0.0000 0.0000 0 46.698700 11.734200 2.454 2.475
A0115 46.698690 0.000010 11.734150 0.000050 2.454 0.000 IV BRES 0.0080 0.0000 1 46.698680 11.734100 2.454 NULL
A0116 40.496800 0.000000 15.614500 0.000000 1.002 0.000 AGR BRIE 0.0000 0.0000 0 40.496800 15.614500 1.002 0.930
A0116 40.496800 0.000000 15.614500 0.000000 1.002 0.000 AAG BRIE 0.0000 0.0000 1 40.496800 15.614500 1.002 0.930
A0116 40.496800 0.000000 15.614500 0.000000 1.002 0.000 ING BRIE 0.0000 0.0000 1 40.496800 15.614500 1.002 0.930
A0117 44.224520 0.000020 11.766535 0.000035 0.260 0.000 ING BRIS 0.0000 0.0000 0 44.224500 11.766500 0.260 0.208
A0117 44.224520 0.000020 11.766535 0.000035 0.260 0.000 IV BRIS 0.0071 0.0000 1 44.224540 11.766570 0.260 NULL
A0118 42.315500 0.000000 13.861500 0.000000 0.750 0.000 ABR BRIT 0.0000 0.0000 0 42.315500 13.861500 0.750 0.718
A0119 44.284090 0.000090 12.078515 0.001715 0.020 0.000 ING BRSN 0.0000 0.0000 0 44.284000 12.076800 0.020 NULL
A0119 44.284090 0.000090 12.078515 0.001715 0.020 0.000 IV BRSN 0.2745 0.0000 1 44.284180 12.080230 0.020 NULL
A0120 40.873700 0.000000 17.148000 0.000000 0.300 0.000 ING BRT 0.0000 0.0000 0 40.873700 17.148000 0.300 0.339
A0121 42.900700 0.000000 18.544000 0.000000 1.367 0.000 UNKNOWN BRY 0.0000 0.0000 0 42.900700 18.544000 1.367 1.236
A0122 43.355000 0.000000 12.814800 0.000000 0.515 0.000 MAC BS1 0.0000 0.0000 0 43.355000 12.814800 0.515 0.488
A0122 43.355000 0.000000 12.814800 0.000000 0.515 0.000 ING BS1 0.0000 0.0000 1 43.355000 12.814800 0.515 0.488
A0123 44.276500 0.000000 12.071700 0.000000 0.018 0.000 ING BS9 0.0000 0.0000 0 44.276500 12.071700 0.018 0.016
A0124 47.832000 0.000000 6.792170 0.000000 1.200 0.000 UNKNOWN BSF 0.0000 0.0000 0 47.832000 6.792170 1.200 1.215
A0125 43.980200 0.000000 11.434200 0.000000 0.308 0.000 UNKNOWN BSL 0.0000 0.0000 0 43.980200 11.434200 0.308 0.307
A0126 40.774200 0.000000 14.823800 0.000000 0.600 0.000 ING BSS 0.0000 0.0000 0 40.774200 14.823800 0.600 0.473
A0127 41.546150 0.000050 14.593800 0.000000 1.010 0.000 ING BSSO 0.0000 0.0000 0 41.546200 14.593800 1.010 NULL
A0127 41.546150 0.000050 14.593800 0.000000 1.010 0.000 IV BSSO 0.0111 0.0000 1 41.546100 14.593800 1.010 NULL
A0128 46.216700 0.000000 13.123300 0.000000 0.320 0.000 ING BUA 0.0000 0.0000 0 46.216700 13.123300 0.320 0.301
A0128 46.216700 0.000000 13.123300 0.000000 0.320 0.000 RSF BUA 0.0000 0.0000 1 46.216700 13.123300 0.320 0.301
A0129 47.483700 0.000000 19.023800 0.000000 0.196 0.000 UNKNOWN BUD 0.0000 0.0000 0 47.483700 19.023800 0.196 0.141
A0130 48.675500 0.000000 8.228330 0.000000 0.750 0.000 UNKNOWN BUH 0.0000 0.0000 0 48.675500 8.228330 0.750 0.747
A0131 40.078300 0.000000 15.377650 0.000050 0.815 0.000 ING BULG 0.0000 0.0000 0 40.078300 15.377700 0.815 NULL
A0131 40.078300 0.000000 15.377650 0.000050 0.815 0.000 IV BULG 0.0085 0.0000 1 40.078300 15.377600 0.815 NULL
A0132 43.782500 0.000000 7.556915 0.000085 0.019 0.001 ING BURY 0.0000 0.0000 0 43.782500 7.556830 0.020 0.018
A0132 43.782500 0.000000 7.556915 0.000085 0.019 0.001 GU BURY 0.0137 0.0020 1 43.782500 7.557000 0.018 NULL
A0133 44.474000 0.000000 9.815830 0.000000 0.870 0.000 GEN BVT 0.0000 0.0000 0 44.474000 9.815830 0.870 0.984
A0134 45.618800 0.000000 21.640150 0.000050 0.260 0.000 ING BZS 0.0000 0.0000 0 45.618800 21.640200 0.260 NULL
A0134 45.618800 0.000000 21.640150 0.000050 0.260 0.000 MN BZS 0.0078 0.0000 1 45.618800 21.640100 0.260 NULL
A0135 44.905000 0.000000 10.807300 0.000000 0.015 0.000 UNKNOWN CA4 0.0000 0.0000 0 44.905000 10.807300 0.015 0.018
A0136 40.900000 0.000000 15.437800 0.000000 0.670 0.000 ING CA9 0.0000 0.0000 0 40.900000 15.437800 0.670 0.612
A0137 43.194200 0.000000 13.761350 0.000050 0.148 0.000 ING CADA 0.0000 0.0000 0 43.194200 13.761300 0.148 NULL
A0137 43.194200 0.000000 13.761350 0.000050 0.148 0.000 IV CADA 0.0081 0.0000 1 43.194200 13.761400 0.148 NULL
A0138 46.228000 0.000000 13.737000 0.000000 0.750 0.000 RSF CADS 0.0000 0.0000 0 46.228000 13.737000 0.750 0.758
A0139 46.008667 0.000236 12.437967 0.000047 0.870 0.000 RSF CAE 0.0000 0.0000 0 46.008500 12.438000 0.870 0.859
A0139 46.008667 0.000236 12.437967 0.000047 0.870 0.000 ING CAE 0.0000 0.0000 1 46.008500 12.438000 0.870 0.859
A0139 46.008667 0.000236 12.437967 0.000047 0.870 0.000 OX CAE 0.0561 0.0000 1 46.009000 12.437900 0.870 NULL
A0140 44.925800 0.000000 2.064500 0.000000 0.630 0.000 UNKNOWN CAF 0.0000 0.0000 0 44.925800 2.064500 0.630 0.641
A0141 41.028000 0.000000 15.236650 0.000050 1.070 0.000 ING CAFE 0.0000 0.0000 0 41.028000 15.236700 1.070 1.015
A0141 41.028000 0.000000 15.236650 0.000050 1.070 0.000 IV CAFE 0.0084 0.0000 1 41.028000 15.236600 1.070 NULL
A0142 43.329200 0.000000 11.966300 0.000000 0.547 0.000 ING CAFI 0.0000 0.0000 0 43.329200 11.966300 0.547 NULL
A0142 43.329200 0.000000 11.966300 0.000000 0.547 0.000 IV CAFI 0.0000 0.0000 1 43.329200 11.966300 0.547 NULL
A0143 42.227300 0.000000 14.347000 0.000000 0.250 0.000 ING CAFR 0.0000 0.0000 0 42.227300 14.347000 0.250 NULL
A0143 42.227300 0.000000 14.347000 0.000000 0.250 0.000 IV CAFR 0.0000 0.0000 1 42.227300 14.347000 0.250 NULL
A0144 37.622000 0.000000 14.499850 0.000050 0.548 0.000 ING CAGR 0.0000 0.0000 0 37.622000 14.499800 0.548 NULL
A0144 37.622000 0.000000 14.499850 0.000050 0.548 0.000 IV CAGR 0.0088 0.0000 1 37.622000 14.499900 0.548 NULL
A0145 40.731300 0.000000 13.965300 0.000000 0.123 0.043 OSV CAI 0.0000 0.0000 0 40.731300 13.965300 0.080 0.067
A0145 40.731300 0.000000 13.965300 0.000000 0.123 0.043 IV ICAI 0.0000 0.0860 1 40.731300 13.965300 0.166 NULL
A0146 44.241300 0.000000 9.834830 0.000000 0.410 0.000 GEN CALI 0.0000 0.0000 0 44.241300 9.834830 0.410 0.396
A0146 44.241300 0.000000 9.834830 0.000000 0.410 0.000 GEN CALT 0.0000 0.0000 1 44.241300 9.834830 0.410 0.396
A0147 42.536127 0.000476 13.409400 0.000566 1.280 0.004 ING CAMP 0.0000 0.0000 0 42.535800 13.409000 1.283 1.331
A0147 42.536127 0.000476 13.409400 0.000566 1.280 0.004 ABR CMPT 0.1485 0.0080 1 42.536800 13.410200 1.275 1.324
A0147 42.536127 0.000476 13.409400 0.000566 1.280 0.004 IV CAMP 0.0022 0.0000 1 42.535780 13.409000 1.283 NULL
A0148 42.939700 0.000000 12.802300 0.000000 0.900 0.000 UNKNOWN CANC 0.0000 0.0000 0 42.939700 12.802300 0.900 0.882
A0148 42.939700 0.000000 12.802300 0.000000 0.900 0.000 UMB CANC 0.0000 0.0000 1 42.939700 12.802300 0.900 0.882
A0149 40.805800 0.000000 14.192500 0.000000 0.166 0.000 OSV CAP 0.0000 0.0000 0 40.805800 14.192500 0.166 0.153
A0150 41.158298 0.000002 15.816964 0.000036 0.156 0.000 ING CAPA 0.0000 0.0000 0 41.158300 15.817000 0.156 NULL
A0150 41.158298 0.000002 15.816964 0.000036 0.156 0.000 IV CAPA 0.0061 0.0000 1 41.158295 15.816928 0.156 NULL
A0151 45.637300 0.000141 9.934277 0.000316 0.228 0.018 ING CAPR 0.0000 0.0000 0 45.637200 9.934500 0.215 0.217
A0151 45.637300 0.000141 9.934277 0.000316 0.228 0.018 MIL MI61 0.0620 0.0380 1 45.637500 9.933830 0.253 0.214
A0151 45.637300 0.000141 9.934277 0.000316 0.228 0.018 IV CAPR 0.0000 0.0000 1 45.637200 9.934500 0.215 NULL
A0152 39.253325 0.000043 16.211325 0.000043 0.680 0.000 BIN CAR1 0.0000 0.0000 0 39.253300 16.211300 0.680 0.629
A0152 39.253325 0.000043 16.211325 0.000043 0.680 0.000 ING CAR1 0.0000 0.0000 1 39.253300 16.211300 0.680 0.629
A0152 39.253325 0.000043 16.211325 0.000043 0.680 0.000 IV CAR1 0.0141 0.0000 1 39.253400 16.211400 0.680 NULL
A0153 44.026100 0.000082 10.482033 0.000170 0.377 0.005 ING CARD 0.0000 0.0000 0 44.026000 10.482200 0.380 NULL
A0153 44.026100 0.000082 10.482033 0.000170 0.377 0.005 GEN CARM 0.0390 0.0100 1 44.026200 10.481800 0.370 0.385
A0153 44.026100 0.000082 10.482033 0.000170 0.377 0.005 GU CARD 0.0137 0.0000 1 44.026100 10.482100 0.380 NULL
A0154 46.425200 0.000000 10.694500 0.000000 2.605 0.000 ING CARE 0.0000 0.0000 0 46.425200 10.694500 2.605 NULL
A0154 46.425200 0.000000 10.694500 0.000000 2.605 0.000 RSF CARE 0.0000 0.0000 1 46.425200 10.694500 2.605 2.591
A0154 46.425200 0.000000 10.694500 0.000000 2.605 0.000 ST CARE 0.0000 0.0000 1 46.425200 10.694500 2.605 NULL
A0155 39.254000 0.000000 16.219000 0.000000 0.618 0.000 ING CARO 0.0000 0.0000 0 39.254000 16.219000 0.618 NULL
A0155 39.254000 0.000000 16.219000 0.000000 0.618 0.000 IV CARO 0.0000 0.0000 1 39.254000 16.219000 0.618 NULL
A0156 42.800000 0.000000 13.200200 0.000000 1.450 0.000 BIN CAS1 0.0000 0.0000 0 42.800000 13.200200 1.450 1.274
A0156 42.800000 0.000000 13.200200 0.000000 1.450 0.000 UNKNOWN CAS1 0.0000 0.0000 1 42.800000 13.200200 1.450 1.274
A0157 42.499667 0.000471 13.710733 0.000377 0.464 0.005 ABR CAS9 0.0000 0.0000 0 42.500000 13.711000 0.460 0.441
A0157 42.499667 0.000471 13.710733 0.000377 0.464 0.005 ABR CASW 0.0000 0.0000 1 42.500000 13.711000 0.460 0.441
A0157 42.499667 0.000471 13.710733 0.000377 0.464 0.005 RSA CST1 0.1291 0.0110 1 42.499000 13.710200 0.471 0.454
A0158 42.260858 0.001158 13.392442 0.000059 1.403 0.008 ABR CASA 0.0000 0.0000 0 42.259700 13.392500 1.395 1.381
A0158 42.260858 0.001158 13.392442 0.000059 1.403 0.008 IV RM12 0.2575 0.0170 1 42.262017 13.392383 1.412 NULL
A0159 42.697000 0.000000 13.049000 0.000000 0.945 0.000 UMB CASC 0.0000 0.0000 0 42.697000 13.049000 0.945 0.961
A0160 40.553300 0.000000 16.039800 0.000000 0.703 0.000 AAG CASE 0.0000 0.0000 0 40.553300 16.039800 0.703 0.742
A0160 40.553300 0.000000 16.039800 0.000000 0.703 0.000 UNKNOWN CASE 0.0000 0.0000 1 40.553300 16.039800 0.703 0.742
A0160 40.553300 0.000000 16.039800 0.000000 0.703 0.000 ING CASE 0.0000 0.0000 1 40.553300 16.039800 0.703 0.742
A0161 42.700000 0.000000 12.572200 0.000000 0.642 0.000 UMB CASM 0.0000 0.0000 0 42.700000 12.572200 0.642 0.632
A0162 42.790800 0.000000 10.865200 0.000000 0.390 0.000 ING CASP 0.0000 0.0000 0 42.790800 10.865200 0.390 0.324
A0162 42.790800 0.000000 10.865200 0.000000 0.390 0.000 IV CASP 0.0000 0.0000 1 42.790800 10.865200 0.390 NULL
A0163 37.514200 0.000000 15.097200 0.000000 0.042 0.000 CAT CAT 0.0000 0.0000 0 37.514200 15.097200 0.042 0.028
A0164 46.293000 0.000000 11.462000 0.000000 1.050 0.000 RSF CAV 0.0000 0.0000 0 46.293000 11.462000 1.050 1.050
A0165 44.865800 0.000000 11.003150 0.000050 0.018 0.000 ING CAVE 0.0000 0.0000 0 44.865800 11.003200 0.018 0.021
A0165 44.865800 0.000000 11.003150 0.000050 0.018 0.000 IV CAVE 0.0079 0.0000 1 44.865800 11.003100 0.018 NULL
A0166 37.678815 0.000015 12.755650 0.000050 0.158 0.000 ING CAVT 0.0000 0.0000 0 37.678800 12.755700 0.158 0.141
A0166 37.678815 0.000015 12.755650 0.000050 0.158 0.000 IV CAVT 0.0094 0.0000 1 37.678830 12.755600 0.158 NULL
A0167 43.696200 0.000000 12.248200 0.000000 0.792 0.000 ARE CBA1 0.0000 0.0000 0 43.696200 12.248200 0.792 0.787
A0168 43.472952 0.000379 11.290443 0.000438 0.620 0.027 ING CC9 0.0000 0.0000 0 43.472300 11.291200 0.573 0.557
A0168 43.472952 0.000379 11.290443 0.000438 0.620 0.027 ING CSNT 0.1286 0.0630 1 43.473200 11.290200 0.636 NULL
A0168 43.472952 0.000379 11.290443 0.000438 0.620 0.027 IV CSNT 0.1227 0.0630 1 43.473110 11.290170 0.636 NULL
A0169 39.220800 0.000000 9.117330 0.000000 0.085 0.000 UNKNOWN CCI 0.0000 0.0000 0 39.220800 9.117330 0.085 0.085
A0170 43.458350 0.000050 12.233650 0.000050 0.050 0.000 ING CDCA 0.0000 0.0000 0 43.458300 12.233700 0.050 0.279
A0170 43.458350 0.000050 12.233650 0.000050 0.050 0.000 IV CDCA 0.0137 0.0000 1 43.458400 12.233600 0.050 NULL
A0171 48.412200 0.000000 7.276170 0.000000 1.068 0.000 UNKNOWN CDF 0.0000 0.0000 0 48.412200 7.276170 1.068 1.063
A0172 41.077000 0.000000 16.272000 0.000000 0.477 0.000 UBA CDM 0.0000 0.0000 0 41.077000 16.272000 0.477 0.479
A0173 43.675000 0.000000 5.766830 0.000000 0.379 0.000 UNKNOWN CDR 0.0000 0.0000 0 43.675000 5.766830 0.379 0.364
A0174 40.489650 0.000050 15.304650 0.000050 1.057 0.000 ING CDRU 0.0000 0.0000 0 40.489700 15.304700 1.057 0.997
A0174 40.489650 0.000050 15.304650 0.000050 1.057 0.000 IV CDRU 0.0140 0.0000 1 40.489600 15.304600 1.057 NULL
A0175 41.082000 0.000000 16.274000 0.000000 0.500 0.000 UBA CDT 0.0000 0.0000 0 41.082000 16.274000 0.500 0.510
A0176 38.260300 0.000000 15.893950 0.000050 0.702 0.000 ING CEL 0.0000 0.0000 0 38.260300 15.894000 0.702 NULL
A0176 38.260300 0.000000 15.893950 0.000050 0.702 0.000 MN CEL 0.0088 0.0000 1 38.260300 15.893900 0.702 NULL
A0177 42.746538 0.000039 10.210676 0.000024 0.742 0.000 ING CELB 0.0000 0.0000 0 42.746500 10.210700 0.742 NULL
A0177 42.746538 0.000039 10.210676 0.000024 0.742 0.000 IV CELB 0.0094 0.0000 1 42.746577 10.210652 0.742 NULL
A0178 39.402700 0.000000 16.508800 0.000000 1.290 0.000 ING CELI 0.0000 0.0000 0 39.402700 16.508800 1.290 1.231
A0178 39.402700 0.000000 16.508800 0.000000 1.290 0.000 IV CELI 0.0000 0.0000 1 39.402700 16.508800 1.290 NULL
A0179 43.954000 0.000000 7.752670 0.000000 1.240 0.000 GEN CEPP 0.0000 0.0000 0 43.954000 7.752670 1.240 1.272
A0180 41.597800 0.000000 14.018300 0.000000 0.800 0.000 ING CERA 0.0000 0.0000 0 41.597800 14.018300 0.800 NULL
A0180 41.597800 0.000000 14.018300 0.000000 0.800 0.000 IV CERA 0.0000 0.0000 1 41.597800 14.018300 0.800 NULL
A0181 41.949015 0.000015 12.981780 0.000020 0.773 0.000 ING CERT 0.0000 0.0000 0 41.949000 12.981800 0.773 0.711
A0181 41.949015 0.000015 12.981780 0.000020 0.773 0.000 IV CERT 0.0047 0.0000 1 41.949030 12.981760 0.773 NULL
A0182 43.004850 0.000050 12.904650 0.000050 0.840 0.000 ING CESI 0.0000 0.0000 0 43.004800 12.904700 0.840 0.864
A0182 43.004850 0.000050 12.904650 0.000050 0.840 0.000 IV CESI 0.0138 0.0000 1 43.004900 12.904600 0.840 NULL
A0183 45.973300 0.000000 15.463200 0.000000 0.382 0.000 RSF CESS 0.0000 0.0000 0 45.973300 15.463200 0.382 0.372
A0184 42.610000 0.000000 12.580000 0.000000 0.380 0.000 ING CESX 0.0000 0.0000 0 42.610000 12.580000 0.380 0.389
A0185 39.528728 0.000028 15.954659 0.000041 0.675 0.000 ING CET2 0.0000 0.0000 0 39.528700 15.954700 0.675 0.623
A0185 39.528728 0.000028 15.954659 0.000041 0.675 0.000 IV CET2 0.0094 0.0000 1 39.528756 15.954618 0.675 NULL
A0186 45.738800 0.000000 14.426700 0.000000 0.579 0.000 RSF CEY 0.0000 0.0000 0 45.738800 14.426700 0.579 0.575
A0186 45.738800 0.000000 14.426700 0.000000 0.579 0.000 UNKNOWN CEY 0.0000 0.0000 1 45.738800 14.426700 0.579 0.575
A0187 45.762800 0.000000 3.102500 0.000000 0.398 0.000 UNKNOWN CFF 0.0000 0.0000 0 45.762800 3.102500 0.398 0.400
A0188 39.366000 0.000000 9.296000 0.000000 1.050 0.000 ING CGL 0.0000 0.0000 0 39.366000 9.296000 1.050 1.032
A0188 39.366000 0.000000 9.296000 0.000000 1.050 0.000 IV CGL 0.0000 0.0000 1 39.366000 9.296000 1.050 NULL
A0189 45.880660 0.000049 11.804700 0.000000 1.757 0.000 RSF CGRP 0.0000 0.0000 0 45.880700 11.804700 1.757 1.572
